t,theta,omega,thetaHat,x,pulseX,v,actualV,a,actualA,request,jerk,hz,mode,braking
42.660000000000004,0.0005730211257543173,0.0012732501406721272,-2.8564538456678938e-8,-0.0002671750809223452,-0.0002999999996253804,0.003119005423820009,0.003119005423820009,0.005520476872061621,0.005520476872061548,0.005520476872061621,0.04034827263502648,83.17347807250042,balance,false
42.67,0.0005857587321855304,0.0012744747330948158,-1.5756701961597893e-8,-0.0002357069705144475,-0.0002999999996253804,0.0031747910285490773,0.0031747910285490773,0.005626148767131772,0.005626148767131755,0.005626148767131772,0.010591992029252914,84.66109420046844,balance,false
42.68,0.000598506988323796,0.0012752058305934065,-8.667633623179165e-9,-0.0002036744935556109,-0.0002624999996722554,0.003231907865332047,0.003231907865332047,0.005762922575436179,0.005762922575436053,0.005762922575436179,0.010757681311414531,86.18420984991819,balance,false
42.69,0.0006112617050160259,0.0012755337369600988,-4.756091845977864e-9,-0.00017106445541618885,-0.00022499999971913043,0.003290342066437022,0.003290342066437022,0.005901493498014766,0.005901493498014585,0.005901493498014766,0.010965690875088842,87.74245521466533,balance,false
42.7,0.0006240165683642181,0.001275160048491596,-2.603846342976631e-9,-0.00013786329992825793,-0.00018749999976600543,0.003350143862451732,0.003350143862451732,0.006042240402130803,0.006042240402130868,0.006042240402130803,0.011199334832174938,89.33716977705099,balance,false
42.71,0.0006367645192218561,0.0012741282250676453,-1.4226019861519833e-9,-0.00010405734267784617,-0.00014999999981288043,0.0034113061753525287,0.0034113061753525287,0.0061853084583272,0.0061853084583271545,0.0061853084583272,0.011449207391554632,90.96816478977765,balance,false
42.72,0.0006494970716754006,0.001272108597053938,-7.757660030942602e-10,-0.00006963266476888382,-0.00011249999985975544,0.0034738831636899822,0.0034738831636899822,0.006330885049308522,0.006330885049308718,0.006330885049308522,0.011710291834784482,92.6368844808623,balance,false
42.730000000000004,0.0006622029131508085,0.0012687577757851246,-4.2230316669309227e-10,-0.00003457488733768213,-0.00007499999990663044,0.0035379304752485175,0.0035379304752485175,0.0064791210352565,0.006479121035256677,0.0064791210352565,0.011979903628388765,94.34481279122483,balance,false
42.74,0.0006748683063197044,0.001264079107622517,-2.2952146224946922e-10,0.0000011307526182277999,-0.000037499999953505443,0.0036034451752406387,0.0036034451752406387,0.006630037335371577,0.00663003733537143,0.006630037335371577,0.012256448840116535,96.0918714598652,balance,false
42.75,0.0006874786006796598,0.0012577058150992707,-1.2456041640765093e-10,0.000037499139011951596,-3.804465423251635e-16,0.003670484388600666,0.003670484388600666,0.006783753949160661,0.006783753949160705,0.006783753949160661,0.012539252186721805,97.87958381836724,balance,false
42.76,0.0007000158534662792,0.0012494363622954825,-6.75058304513999e-11,0.00007454565816955206,0.00003749999995274455,0.003739076452847795,0.003739076452847795,0.006940331128542037,0.006940331128542105,0.006940331128542037,0.012827933290927157,99.70870553391042,balance,false
42.77,0.0007124600377665454,0.0012390552828194477,-3.6538337555379726e-11,0.00011228598274708685,0.00007499999990586955,0.0038092502925474664,0.0038092502925474664,0.007099826627896105,0.007099826627895902,0.007099826627896105,0.013122329931150069,101.58000792824079,balance,false
42.78,0.0007247888977365492,0.0012263320554435268,-1.97533192919377e-11,0.00015073607751127615,0.00011249999985899454,0.003881035403894024,0.003881035403894024,0.00726229730054116,0.0072622973005410235,0.00726229730054116,0.013422400361215447,103.49427756654183,balance,false
42.79,0.0007369777917725555,0.001211019824899399,-1.066716535062434e-11,0.0001899122050301279,0.00014999999981211954,0.003954461850984102,0.003954461850984102,0.007427799981787058,0.0074277999817873655,0.007427799981787058,0.013728169621907843,105.45231615805812,balance,false
42.800000000000004,0.0007489990716090636,0.0011926734124409787,-5.754481970155231e-12,0.00022983100609627567,0.00018749999976524454,0.004029590228757286,0.004029590228757286,0.007596447352722739,0.007596447352722913,0.007596447352722739,0.014039802450626325,107.45573956784732,balance,false
42.81,0.0007608207957476413,0.0011710052053585814,-3.101269422569402e-12,0.000270509688372595,0.00022499999971836953,0.004106452363884203,0.004106452363884203,0.00776829860907707,0.0077682986090767125,0.00776829860907707,0.014357384615614963,109.50539650712717,balance,false
42.82,0.000770727322644948,0.00006893602202461295,0.0006680249299613459,0.0003122445129650847,0.00026249999967149453,0.004363676106327517,0.004363676106327517,0.07510527801119109,0.07510527801119112,0.07510527801119109,13.69203590479464,116.36469631418966,balance,false
42.83,0.0007454554984985862,-0.004555833669369434,0.0005832457103863676,0.0003605666797081936,0.00029999999962461953,0.005206804102606766,0.005206804102606766,0.04940554033770797,0.049405540337708366,0.04940554033770797,-8.164080434055261,138.84810957640724,balance,false
42.84,0.0006940924818636205,-0.005299087000143835,0.00015734511047525718,0.00041397130191239635,0.0003749999995308695,0.005404109293777877,0.005404109293777877,0.0035040906745248644,0.00350409067452484,0.0035040906745248644,-2.4378423535215825,144.10958134754702,balance,false
42.85,0.0006440058389533613,-0.004625962307941593,0.000005164376987761397,0.0004678800180576588,0.0004124999994839945,0.005361439072686121,0.005361439072686121,-0.007651781433135121,-0.0076517814331352255,-0.007651781433135121,-0.3454229846234606,142.97170878367788,balance,false
42.86,0.0006020651041846754,-0.0037804748507418427,-0.00003757590892678772,0.000521101578282029,0.0004874999993902445,0.005285125081159988,0.005285125081159988,-0.006719632536449197,-0.006719632536449083,-0.006719632536449197,0.31704617579079997,140.93666900710386,balance,false
42.87,0.0005676528702168609,-0.0031472851210007603,-0.00004068534772158055,0.0005736916833936734,0.0005249999993433695,0.005239775405311667,0.005239775405311667,-0.002619816633276619,-0.002619816633276338,-0.002619816633276619,0.4299986782064433,139.72734431630366,balance,false
42.88,0.0005381920375549293,-0.002788231270740601,-0.000032262233467182324,0.0006260393832836374,0.0005624999992964945,0.0052364301395146995,0.0052364301395146995,0.0014293306937192864,0.0014293306937196437,0.0014293306937192864,0.367160212818643,139.638137228273,balance,false
42.89,0.0005110998694590655,-0.0026641854198835744,-0.000022609033345946396,0.0006785413005632759,0.0006374999992027443,0.0052691307952994065,0.0052691307952994065,0.004630552288047185,0.004630552288047152,0.004630552288047185,0.2707951988293652,140.5101547169552,balance,false
42.9,0.0004843169683384778,-0.0027172055562264155,-0.00001481987859632658,0.0007315112266881724,0.0006749999991558693,0.005328535936959273,0.005328535936959273,0.006891201205939673,0.006891201205939251,0.006891201205939673,0.18727350360676215,142.09429182986514,balance,false
42.910000000000004,0.00045632915622351487,-0.0028982361123279557,-0.000009315008661080565,0.0007851741041667728,0.0007499999990621192,0.005406566379097963,0.005406566379097963,0.008470439172988432,0.00847043917298878,0.008470439172988432,0.15625647019495806,144.17510362283124,balance,false
42.92,0.0004260413961724894,-0.003172536832092431,-0.0000056886006079433646,0.0008396851063490295,0.0007874999990152441,0.0054973612961770795,0.0054973612961770795,0.009526362453528777,0.009526362453529148,0.009526362453528777,0.08575441377325563,146.59630141463418,balance,false
42.93,0.0003926439697594027,-0.0035172655190719763,-0.000003401707685862304,0.0008951505030232736,0.000862499998921494,0.005596920833466234,0.005596920833466234,0.010261636863263276,0.010261636863263639,0.010261636863263276,0.059931170340712936,149.2512224123303,balance,false
42.94,0.00035550227228062323,-0.003919849564529317,-0.0000020018528088590127,0.0009516449743228269,0.0008999999988746189,0.005702865831250073,0.005702865831250073,0.010827661916057751,0.010827661916058134,0.010827661916057751,0.04421711506795954,152.07642235676414,balance,false
42.95,0.00031408002528862655,-0.0043727181002467105,-0.00000116329670492577,0.0010092236222387677,0.0009749999987808688,0.00581358278228938,0.00581358278228938,0.01127412717446593,0.011274127174465756,0.01127412717446593,0.06474261197991424,155.02887438816958,balance,false
42.96,0.0002678888954635881,-0.004873288641358367,-6.691518047534692e-7,0.001067929744370657,0.0010124999987339938,0.00592823203793691,0.00592823203793691,0.011621467556526365,0.011621467556526335,0.011621467556526365,0.029617276708332474,158.08618787592533,balance,false
42.97,0.0002164564359524461,-0.0054212419511757365,-3.816894714140156e-7,0.001127799646786329,0.0010874999986402437,0.0060463011730740165,0.0060463011730740165,0.011959924145859908,0.011959924145860286,0.011959924145859908,0.026756699185585472,161.23469815018382,balance,false
42.980000000000004,0.00015930261197260207,-0.006017772732276635,-2.1618972297734897e-7,0.0011888660677749209,0.0011249999985933686,0.006167482623954571,0.006167482623954571,0.01224822552954554,0.012248225529545853,0.01224822552954554,0.025277115063365718,164.466203511038,balance,false
42.99,0.00009592922866567687,-0.006665733841549563,-1.217182296084007e-7,0.0012511594673715596,0.0011999999984996185,0.006291697077915955,0.006291697077915955,0.01255692317524656,0.01255692317524669,0.01255692317524656,0.024696357821072518,167.77858895414872,balance,false
43,0.000025806574940892397,-0.007368227853969956,-6.81762756904761e-8,0.001314709768689389,0.0012749999984058684,0.00641885832983578,0.00641885832983578,0.012862516942035381,0.012862516942034954,0.012862516942035381,0.054401811727734437,171.16955567624942,balance,false
43.01,-0.00005163197385050984,-0.00812949575365625,-3.801534873320266e-8,0.0013795467551405418,0.0013499999983121182,0.006549017671081038,0.006549017671081038,0.013139018448284048,0.013139018448284252,0.013139018448284048,0.02474963188803421,174.64047144712828,balance,false
43.02,-0.00013699513545721898,-0.00895391852629597,-2.1114001253484105e-8,0.0014457003997947239,0.0013874999982652432,0.006682194748929243,0.006682194748929243,0.013448169163104342,0.013448169163104637,0.013448169163104342,0.025114033025366855,178.19186019418632,balance,false
43.03,-0.00023093617753540833,-0.009846147432524373,-1.1685970689859193e-8,0.0015132007037449646,0.001462499998171493,0.006818395150976645,0.006818395150976645,0.013761383547159623,0.013761383547159466,0.013761383547159623,0.02557732236239084,181.82387091999038,balance,false
43.04,-0.0003341612342704903,-0.01081163669285241,-6.4477247106202744e-9,0.0015820784658075312,0.001537499998077743,0.006957694453715631,0.006957694453715631,0.014079475947194128,0.014079475947194157,0.014079475947194128,0.02610092816003433,185.53851899767332,balance,false
43.050000000000004,-0.00044743267387824324,-0.01185628990839883,-3.5476022735546722e-9,0.0016523651841305498,0.0016124999979839928,0.00710017450687661,0.00710017450687661,0.014402975474545688,0.014402975474545922,0.014402975474545688,0.05645756434226323,189.33798708671543,balance,false
43.06,-0.0005715717893198701,-0.012986297258776288,-1.9470133787899345e-9,0.0017240927929412623,0.0016874999978902427,0.00724589092727674,0.00724589092727674,0.014732195576860584,0.014732195576860202,0.014732195576860584,0.057046348176098896,193.22375830224277,balance,false
43.07,-0.000707466303155499,-0.014208526884483475,-1.0661313256714843e-9,0.0017972941415916926,0.0017624999977964926,0.007394932394670494,0.007394932394670494,0.015067417139152595,0.015067417139152765,0.015067417139152595,0.05765506476458279,197.19819743771095,balance,false
43.08,-0.0008543914660835369,-0.014452885754162953,-0.0006680255142020179,0.0018717237375042721,0.0018374999977027425,0.007368674454944174,0.007368674454944174,-0.05178300725119518,-0.051783007251194994,-0.05178300725119518,-13.648924551087598,196.49798571080046,balance,false
43.09,-0.000975332517428439,-0.009193460591256601,-0.0014960248654439393,0.001941102503527606,0.0019124999976089924,0.006414669382503778,0.006414669382503778,-0.11496896902332002,-0.11496896902331993,-0.11496896902332002,-2.1216649686003897,171.05785041392306,balance,false
43.1,-0.0010347753732111802,-0.0027547134251410797,-0.0017308167335017813,0.0019993955027955866,0.0019499999975621173,0.005252121455718203,0.005252121455718203,-0.1123485968773899,-0.11234859687738949,-0.1123485968773899,1.4984851520052493,140.05657232755613,balance,false
43.11,-0.001033645442396024,0.002774250270588706,-0.0017500829060096712,0.0020466558045721768,0.0019874999975152425,0.004233570160766994,0.004233570160766994,-0.09248701267727659,-0.09248701267727637,-0.09248701267727659,2.133765392931794,112.89520442823886,balance,false
43.12,-0.000983526130764104,0.007054416480062418,-0.0017060942837314615,0.0020847670678361477,0.0020249999974683674,0.003421388603533841,0.003421388603533841,-0.07254845139819559,-0.0725484513981957,-0.07254845139819559,1.8088461042087693,91.23702954161539,balance,false
43.13,-0.0008960166011026248,0.010304181759581242,-0.0016548548240173419,0.0021156716835025076,0.0020624999974214924,0.0027843640197332165,0.0027843640197332165,-0.057248702405047806,-0.057248702405047945,-0.057248702405047806,1.2955155073874138,74.24970728569791,balance,false
43.14,-0.0007798069973228042,0.012845970788931554,-0.0016133127134206693,0.002140873546095153,0.0020999999973746173,0.00227284095874679,0.00227284095874679,-0.04682076786918769,-0.046820767869187874,-0.04682076786918769,0.8474984593946633,60.6090923090091,balance,false
43.15,-0.0006507383138235761,0.011636006537971533,-0.00047310594563149003,0.002163096268157859,0.0020999999973746173,0.002394753674958057,0.002394753674958057,0.06565021552369765,0.06565021552369785,0.06565021552369765,8.114913281230804,63.86009807870664,balance,false
43.160000000000004,-0.0005619342475344382,0.005867749676263013,0.00006815142458866604,0.002191276760545759,0.0021374999973277423,0.0032860629061120437,0.0032860629061120437,0.09760196514543536,0.09760196514543547,0.09760196514543536,0.42197090556080064,87.62834427252326,balance,false
43.17,-0.0005337441586110481,-0.00010444332560861241,0.00020044658496108273,0.0022289101685085823,0.002174999997280867,0.004220973358749418,0.004220973358749418,0.08715549221901508,0.08715549221901489,0.08715549221901508,-1.769603842461484,112.55928970735026,balance,false
